Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P3,Reactome_Pathways_2024,gs_ind_0,Activated TAK1 Mediates P38 MAPK Activation,1/23,0.08106535561630931,0.1511034385936354,18.187939698492464,45.697191038775365,MAP2K3
P3,Reactome_Pathways_2024,gs_ind_0,Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis,1/60,0.19803474382044972,0.2472995446230739,6.868417718846333,11.122116658096216,JUN
P3,Reactome_Pathways_2024,gs_ind_0,Activation of HOX Genes During Differentiation,1/60,0.19803474382044972,0.2472995446230739,6.868417718846333,11.122116658096216,JUN
P3,Reactome_Pathways_2024,gs_ind_0,Activation of the AP-1 Family of Transcription Factors,1/10,0.036080852581350895,0.10162773477080503,43.0973287490082,143.16902243022955,JUN
P3,Reactome_Pathways_2024,gs_ind_0,Adaptive Immune System,6/663,0.035357972483509525,0.10162773477080503,2.7733437946365704,9.269156663852975,FBXL18;CDH1;RNF19A;LMO7;WSB1;ICAM1
P3,Reactome_Pathways_2024,gs_ind_0,Adherens Junctions Interactions,2/57,0.018643659746222566,0.08364898664898089,12.398820139936891,49.37519097169622,CTNNA1;CDH1
P3,Reactome_Pathways_2024,gs_ind_0,Adipogenesis,1/105,0.32058809356015355,0.3572267328241711,3.9042340891058163,4.441449584249801,CHD4
P3,Reactome_Pathways_2024,gs_ind_0,Aerobic Respiration and Respiratory Electron Transport,1/227,0.5672177669611209,0.5797971932445328,1.7931711537821557,1.016749526878736,COQ10B
P3,Reactome_Pathways_2024,gs_ind_0,Amino Acid Transport Across the Plasma Membrane,1/32,0.11098459693722368,0.17584122077241376,12.987078248384782,28.550323385514286,SLC38A2
P3,Reactome_Pathways_2024,gs_ind_0,Amplification of Signal From Unattached Kinetochores via a MAD2 Inhibitory Signal,1/90,0.2819513107385542,0.324884805782834,4.561101597372336,5.774449857647963,NUP98
P3,Reactome_Pathways_2024,gs_ind_0,Amplification of Signal From the Kinetochores,1/90,0.2819513107385542,0.324884805782834,4.561101597372336,5.774449857647963,NUP98
P3,Reactome_Pathways_2024,gs_ind_0,Anchoring Fibril Formation,1/15,0.05363491085988955,0.12085733247095112,28.2309824987004,82.591294852792,LAMC2
P3,Reactome_Pathways_2024,gs_ind_0,Antigen Processing Ubiquitination & Proteasome Degradation,4/284,0.020728643409537992,0.08875170273289584,4.469950957302374,17.326597315147104,LMO7;FBXL18;WSB1;RNF19A
P3,Reactome_Pathways_2024,gs_ind_0,Antiviral Mechanism by IFN-stimulated Genes,4/132,0.0014369290419854134,0.017768854250892797,9.812523941049575,64.22539340153297,STAT3;NUP98;JAK1;ARIH1
P3,Reactome_Pathways_2024,gs_ind_0,Apoptosis,4/151,0.002347434825837197,0.025322328865945935,8.542530956353737,51.720173726993536,TJP2;STAT3;RIPK1;CDH1
P3,Reactome_Pathways_2024,gs_ind_0,Apoptotic Cleavage of Cell Adhesion Proteins,2/10,0.0005878432500802306,0.010617038268671535,81.09734249029562,603.2872040697225,TJP2;CDH1
P3,Reactome_Pathways_2024,gs_ind_0,Apoptotic Cleavage of Cellular Proteins,2/37,0.00815744149226313,0.05371198489061567,19.398369914921,93.2833604212486,TJP2;CDH1
P3,Reactome_Pathways_2024,gs_ind_0,Apoptotic Execution Phase,2/45,0.011897844885328674,0.0662259652641678,15.826185891825661,70.13212846654835,TJP2;CDH1
P3,Reactome_Pathways_2024,gs_ind_0,Assembly of Collagen Fibrils and Other Multimeric Structures,2/60,0.02053026038097425,0.08875170273289584,11.761681634778082,45.70419368287942,LAMC2;ITGA6
P3,Reactome_Pathways_2024,gs_ind_0,Association of TriC CCT With Target Proteins During Biosynthesis,1/36,0.12397052607037776,0.18540724695481275,11.52204685398825,24.054708967199332,STAT3
P3,Reactome_Pathways_2024,gs_ind_0,Attachment of GPI Anchor to uPAR,1/7,0.025394089358317242,0.09131066173522584,62.9953614224971,231.39700796830692,PLAUR
P3,Reactome_Pathways_2024,gs_ind_0,Autophagy,1/144,0.4116754385755403,0.4403363868307994,2.839055906711257,2.5197189282324737,SQSTM1
P3,Reactome_Pathways_2024,gs_ind_0,Axon Guidance,1/518,0.8536176459022253,0.8621198136900962,0.7763600611754424,0.12287598730514598,IRS2
P3,Reactome_Pathways_2024,gs_ind_0,Axonal Growth Inhibition (RHOA Activation),1/9,0.032531551648223855,0.09935841376897286,48.16937629323086,165.00635843822025,RTN4
P3,Reactome_Pathways_2024,gs_ind_0,B-WICH Complex Positively Regulates rRNA Expression,1/30,0.10442034991225575,0.17244663650004452,13.868580189080998,31.333708986565636,SF3B1
P3,Reactome_Pathways_2024,gs_ind_0,BH3-only Proteins Associate With and Inactivate Anti-Apoptotic BCL-2 Members,1/9,0.032531551648223855,0.09935841376897286,48.16937629323086,165.00635843822025,STAT3
P3,Reactome_Pathways_2024,gs_ind_0,Bacterial Infection Pathways,3/73,0.002471485031335476,0.026105060643480966,13.79759956355701,82.82610826155405,MAP2K3;TXNRD1;CDH1
P3,Reactome_Pathways_2024,gs_ind_0,Basigin Interactions,1/24,0.08443833551787916,0.15510955111436497,17.41334331230621,43.0411486823959,ITGA6
P3,Reactome_Pathways_2024,gs_ind_0,CASP8 Activity Is Inhibited,1/9,0.032531551648223855,0.09935841376897286,48.16937629323086,165.00635843822025,RIPK1
P3,Reactome_Pathways_2024,gs_ind_0,CDC42 GTPase Cycle,1/149,0.42244204035446653,0.44807136916258267,2.7429572102938935,2.363614523329295,PLEKHG2
P3,Reactome_Pathways_2024,gs_ind_0,CDH11 Homotypic and Heterotypic Interactions,1/7,0.025394089358317242,0.09131066173522584,62.9953614224971,231.39700796830692,CTNNA1
P3,Reactome_Pathways_2024,gs_ind_0,Caspase Activation via Death Receptors in the Presence of Ligand,1/14,0.05014960504049533,0.11515932147032046,30.32328308207705,90.74984291620152,RIPK1
P3,Reactome_Pathways_2024,gs_ind_0,Caspase Activation via Extrinsic Apoptotic Signalling Pathway,1/24,0.08443833551787916,0.15510955111436497,17.41334331230621,43.0411486823959,RIPK1
P3,Reactome_Pathways_2024,gs_ind_0,Cell Cycle,2/591,0.641125711506463,0.6501014714675535,1.144327766368298,0.5086877055716407,FBXL18;NUP98
P3,Reactome_Pathways_2024,gs_ind_0,Cell Cycle Checkpoints,1/234,0.5782991270299216,0.5899349243544673,1.7389624783446138,0.9523671873700407,NUP98
P3,Reactome_Pathways_2024,gs_ind_0,"Cell Cycle, Mitotic",2/466,0.51184035022567,0.5285194655079729,1.4591039980766394,0.9772239864731612,FBXL18;NUP98
P3,Reactome_Pathways_2024,gs_ind_0,"Cell Death Signalling via NRAGE, NRIF and NADE",2/75,0.031069815444296947,0.09935841376897286,9.356158707137677,32.4800779995198,PLEKHG2;SQSTM1
P3,Reactome_Pathways_2024,gs_ind_0,Cell Junction Organization,4/115,0.000862092820723455,0.01214114055852199,11.315713655057042,79.84534589023147,CTNNA1;LAMC2;CDH1;ITGA6
P3,Reactome_Pathways_2024,gs_ind_0,Cell Surface Interactions at the Vascular Wall,2/119,0.07093328624974207,0.13726403102526424,5.843071606004968,15.460857884918639,PECAM1;ITGA6
P3,Reactome_Pathways_2024,gs_ind_0,Cell-Cell Communication,4/150,0.0022916183185571863,0.0252576192936629,8.60116005588074,52.2821257826385,CTNNA1;LAMC2;CDH1;ITGA6
P3,Reactome_Pathways_2024,gs_ind_0,Cell-cell Junction Organization,2/88,0.041572139051967806,0.10721764260386926,7.946216366890643,25.271551126563015,CTNNA1;CDH1
P3,Reactome_Pathways_2024,gs_ind_0,Cellular Response to Chemical Stress,3/183,0.029930287252773653,0.09935841376897286,5.367213580509979,18.832931787697426,STAT3;TXNRD1;SQSTM1
P3,Reactome_Pathways_2024,gs_ind_0,Cellular Response to Heat Stress,1/95,0.2950660020928981,0.3361763214856165,4.318975831538646,5.271552779622928,NUP98
P3,Reactome_Pathways_2024,gs_ind_0,Cellular Responses to Mechanical Stimuli,3/92,0.004746104721816795,0.03819484276128754,10.860879530153273,58.110387132872994,PECAM1;VCL;ANXA2
P3,Reactome_Pathways_2024,gs_ind_0,Cellular Responses to Stimuli,11/780,0.00013718753781483947,0.003312099127243981,4.408039029914948,39.2058118196322,MAP2K3;TXNRD1;PECAM1;STAT3;VCL;ANXA2;EP400;KDM6B;NUP98;SQSTM1;JUN
P3,Reactome_Pathways_2024,gs_ind_0,Cellular Responses to Stress,8/690,0.0039032117334742394,0.034119454290886884,3.566011286011286,19.776940059305037,MAP2K3;TXNRD1;STAT3;EP400;KDM6B;NUP98;SQSTM1;JUN
P3,Reactome_Pathways_2024,gs_ind_0,Cellular Senescence,5/124,9.561673506523864e-05,0.0028516285104750586,13.035707244408421,120.64759145973936,MAP2K3;STAT3;EP400;KDM6B;JUN
P3,Reactome_Pathways_2024,gs_ind_0,Chaperonin-mediated Protein Folding,1/85,0.2685951165573057,0.31090804587797716,4.83188129999108,6.351750414065389,STAT3
P3,Reactome_Pathways_2024,gs_ind_0,Chromatin Modifications During the Maternal to Zygotic Transition (MZT),1/12,0.043140826609840886,0.10721764260386926,35.59951933580948,111.89945212016866,KDM6B
P3,Reactome_Pathways_2024,gs_ind_0,Chromatin Modifying Enzymes,3/204,0.039333980058547637,0.10530742447933497,4.80411019914742,15.544498439230155,EP400;CHD4;KDM6B
P3,Reactome_Pathways_2024,gs_ind_0,Chromatin Organization,3/204,0.039333980058547637,0.10530742447933497,4.80411019914742,15.544498439230155,EP400;CHD4;KDM6B
P3,Reactome_Pathways_2024,gs_ind_0,Class I MHC Mediated Antigen Processing & Presentation,4/347,0.03904371044538757,0.10530742447933497,3.6415820078285854,11.809918034132181,LMO7;FBXL18;WSB1;RNF19A
P3,Reactome_Pathways_2024,gs_ind_0,Collagen Formation,2/88,0.041572139051967806,0.10721764260386926,7.946216366890643,25.271551126563015,LAMC2;ITGA6
P3,Reactome_Pathways_2024,gs_ind_0,Complex IV Assembly,1/45,0.15250625325948727,0.21011051739826098,9.18869629044097,17.27979985753456,COQ10B
P3,Reactome_Pathways_2024,gs_ind_0,Constitutive Signaling by Aberrant PI3K in Cancer,1/78,0.24948232449515884,0.2962237436043221,5.26967093532177,7.316238334127009,IRS2
P3,Reactome_Pathways_2024,gs_ind_0,Cytokine Signaling in Immune System,13/671,1.0795344059163878e-06,6.081377153328984e-05,6.211142206313049,85.33476299322814,ARIH1;MAP2K3;IRS2;STAT3;JUNB;JUN;ANXA2;IL13RA1;JAK1;NUP98;EGR1;SQSTM1;ICAM1
P3,Reactome_Pathways_2024,gs_ind_0,Cytoprotection by HMOX1,1/55,0.18313427347949734,0.23446736528814432,7.499930846895025,12.731400062627513,STAT3
P3,Reactome_Pathways_2024,gs_ind_0,Cytosolic Sensors of Pathogen-Associated DNA,1/59,0.19507633576312508,0.2448111441383773,6.986084267491303,11.41780694412366,RIPK1
P3,Reactome_Pathways_2024,gs_ind_0,DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta,1/61,0.20098238691296091,0.24975017197272348,6.754640973462353,10.838078132200403,RIPK1
P3,Reactome_Pathways_2024,gs_ind_0,DNA Damage Telomere Stress Induced Senescence,1/26,0.09114756758275655,0.16387169065410487,16.046408513154006,38.435568598252985,EP400
P3,Reactome_Pathways_2024,gs_ind_0,Deactivation of the Beta-Catenin Transactivating Complex,1/41,0.1399391354800803,0.19762992113760647,10.097710776102735,19.85762987649694,TLE4
P3,Reactome_Pathways_2024,gs_ind_0,Death Receptor Signaling,4/149,0.0022367238030561367,0.025200421514432476,8.66059505368303,52.85338646033707,RTN4;PLEKHG2;RIPK1;SQSTM1
P3,Reactome_Pathways_2024,gs_ind_0,Defective Intrinsic Pathway for Apoptosis,2/23,0.0032038827084998585,0.03008089876313756,32.046393578089955,184.05499596364183,JUN;CAST
P3,Reactome_Pathways_2024,gs_ind_0,Defective RIPK1-mediated Regulated Necrosis,1/7,0.025394089358317242,0.09131066173522584,62.9953614224971,231.39700796830692,RIPK1
P3,Reactome_Pathways_2024,gs_ind_0,Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC),1/29,0.10112025539501886,0.16920121942334837,14.355725998413119,32.89535401837941,NUP98
P3,Reactome_Pathways_2024,gs_ind_0,Degradation of Beta-Catenin by the Destruction Complex,1/71,0.2298752076552973,0.28219547283592183,5.794397519512456,8.519031546226,TLE4
P3,Reactome_Pathways_2024,gs_ind_0,Degradation of the Extracellular Matrix,3/130,0.012236421482439764,0.0662259652641678,7.613212669683258,33.52355175052172,LAMC2;CDH1;CAST
P3,Reactome_Pathways_2024,gs_ind_0,Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models,2/21,0.002672071389799249,0.0265635332280043,35.33580632565404,209.361165044795,JUN;CAST
P3,Reactome_Pathways_2024,gs_ind_0,Detoxification of Reactive Oxygen Species,1/31,0.10770844937287086,0.1733593137525255,13.413378367246066,29.88939646374393,TXNRD1
P3,Reactome_Pathways_2024,gs_ind_0,Deubiquitination,1/215,0.5475465279991143,0.5608203832233353,1.894331798854412,1.140970890706687,RIPK1
P3,Reactome_Pathways_2024,gs_ind_0,Developmental Biology,9/1190,0.030719806246726496,0.09935841376897286,2.283581813430644,7.953367615962408,CHD4;CDH1;IRS2;STAT3;SPAG9;KDM6B;RUNX1;CTNNA1;JUN
P3,Reactome_Pathways_2024,gs_ind_0,Dimerization of Procaspase-8,1/9,0.032531551648223855,0.09935841376897286,48.16937629323086,165.00635843822025,RIPK1
P3,Reactome_Pathways_2024,gs_ind_0,Diseases of Programmed Cell Death,3/45,0.0006072862126064587,0.010617038268671535,22.911432880844647,169.6937649506741,RIPK1;JUN;CAST
P3,Reactome_Pathways_2024,gs_ind_0,Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers,7/435,0.0011224882278503272,0.01497635609263463,5.005553510255274,33.99875772280196,IRS2;STAT3;JUNB;VCL;LMO7;SQSTM1;JUN
P3,Reactome_Pathways_2024,gs_ind_0,Disorders of Transmembrane Transporters,1/158,0.4413326282741778,0.46518844601872794,2.5853553481694185,2.114708027562443,NUP98
